row_number,reads_t1,reads_t2,freq_t1,freq_t2,freq_ratio,ln_freq_ratio,abs_ln_freq_ratio
1864,9.0,0.0,1.9023160698149998e-06,0.0,5.25647368031981e-05,-9.8534650660222,9.8534650660222
16,0.0,9.0,0.0,1.6619921598289848e-06,16620.921598289846,9.718417518032721,9.718417518032721
1866,7.0,0.0,1.4795791654116664e-06,0.0,6.758221804939632e-05,-9.602165656124745,9.602165656124745
2199,7.0,0.0,1.4795791654116664e-06,0.0,6.758221804939632e-05,-9.602165656124745,9.602165656124745
2321,0.0,8.0,0.0,1.4773263642924309e-06,14774.263642924308,9.600642002989995,9.600642002989995
2587,0.0,7.0,0.0,1.292660568755877e-06,12927.60568755877,9.467120279642781,9.467120279642781
2562,6.0,0.0,1.2682107132099998e-06,0.0,7.884503297059398e-05,-9.448026239937061,9.448026239937061
3250,6.0,0.0,1.2682107132099998e-06,0.0,7.884503297059398e-05,-9.448026239937061,9.448026239937061
1988,6.0,0.0,1.2682107132099998e-06,0.0,7.884503297059398e-05,-9.448026239937061,9.448026239937061
100,6.0,0.0,1.2682107132099998e-06,0.0,7.884503297059398e-05,-9.448026239937061,9.448026239937061
961,0.0,6.0,0.0,1.107994773219323e-06,11080.94773219323,9.312982492039833,9.312982492039833
1369,5.0,0.0,1.0568422610083332e-06,0.0,9.461254761882548e-05,-9.265720452025372,9.265720452025372
3225,5.0,0.0,1.0568422610083332e-06,0.0,9.461254761882548e-05,-9.265720452025372,9.265720452025372
3219,5.0,0.0,1.0568422610083332e-06,0.0,9.461254761882548e-05,-9.265720452025372,9.265720452025372
975,0.0,5.0,0.0,9.233289776827693e-07,9234.289776827693,9.130678984080685,9.130678984080685
506,0.0,5.0,0.0,9.233289776827693e-07,9234.289776827693,9.130678984080685,9.130678984080685
3035,0.0,5.0,0.0,9.233289776827693e-07,9234.289776827693,9.130678984080685,9.130678984080685
3593,4.0,0.0,8.454738088066666e-07,0.0,0.00011826288723526933,-9.042600553568334,9.042600553568334
2,4.0,0.0,8.454738088066666e-07,0.0,0.00011826288723526933,-9.042600553568334,9.042600553568334
3075,4.0,0.0,8.454738088066666e-07,0.0,0.00011826288723526933,-9.042600553568334,9.042600553568334
2078,0.0,4.0,0.0,7.386631821462154e-07,7387.631821462154,8.907562505407899,8.907562505407899
1533,0.0,4.0,0.0,7.386631821462154e-07,7387.631821462154,8.907562505407899,8.907562505407899
712,0.0,4.0,0.0,7.386631821462154e-07,7387.631821462154,8.907562505407899,8.907562505407899
889,0.0,4.0,0.0,7.386631821462154e-07,7387.631821462154,8.907562505407899,8.907562505407899
3468,0.0,4.0,0.0,7.386631821462154e-07,7387.631821462154,8.907562505407899,8.907562505407899
641,0.0,4.0,0.0,7.386631821462154e-07,7387.631821462154,8.907562505407899,8.907562505407899
1378,0.0,4.0,0.0,7.386631821462154e-07,7387.631821462154,8.907562505407899,8.907562505407899
2103,0.0,4.0,0.0,7.386631821462154e-07,7387.631821462154,8.907562505407899,8.907562505407899
3615,0.0,4.0,0.0,7.386631821462154e-07,7387.631821462154,8.907562505407899,8.907562505407899
1427,0.0,4.0,0.0,7.386631821462154e-07,7387.631821462154,8.907562505407899,8.907562505407899
1383,0.0,4.0,0.0,7.386631821462154e-07,7387.631821462154,8.907562505407899,8.907562505407899
921,0.0,4.0,0.0,7.386631821462154e-07,7387.631821462154,8.907562505407899,8.907562505407899
13,0.0,4.0,0.0,7.386631821462154e-07,7387.631821462154,8.907562505407899,8.907562505407899
