row_number,reads_t1,reads_t2,freq_t1,freq_t2,freq_ratio,ln_freq_ratio,abs_ln_freq_ratio
247,10.0,0.0,2.226197716633526e-06,0.0,4.4917622316575886e-05,-10.010680361004841,10.010680361004841
390,0.0,10.0,0.0,1.9210003955339816e-06,19211.003955339813,9.863238516517747,9.863238516517747
552,8.0,0.0,1.7809581733068207e-06,0.0,5.614639740505159e-05,-9.78754803903316,9.78754803903316
1021,0.0,9.0,0.0,1.7289003559805834e-06,17290.003559805835,9.757883784565449,9.757883784565449
1177,7.0,0.0,1.558338401643468e-06,0.0,6.416679664370688e-05,-9.654024667290386,9.654024667290386
2376,7.0,0.0,1.558338401643468e-06,0.0,6.416679664370688e-05,-9.654024667290386,9.654024667290386
3182,0.0,7.0,0.0,1.344700276873787e-06,13448.00276873787,9.506585880973162,9.506585880973162
1337,6.0,0.0,1.3357186299801157e-06,0.0,7.486046215831602e-05,-9.499884681872048,9.499884681872048
3356,6.0,0.0,1.3357186299801157e-06,0.0,7.486046215831602e-05,-9.499884681872048,9.499884681872048
3398,0.0,6.0,0.0,1.1526002373203888e-06,11527.002373203888,9.352447594483172,9.352447594483172
3486,5.0,0.0,1.113098858316763e-06,0.0,8.983120962880542e-05,-9.317578097058446,9.317578097058446
1108,5.0,0.0,1.113098858316763e-06,0.0,8.983120962880542e-05,-9.317578097058446,9.317578097058446
2384,5.0,0.0,1.113098858316763e-06,0.0,8.983120962880542e-05,-9.317578097058446,9.317578097058446
1878,0.0,5.0,0.0,9.605001977669908e-07,9606.001977669908,9.170143388103357,9.170143388103357
2656,4.0,0.0,8.904790866534104e-07,0.0,0.000112286490328194,-9.09445700329447,9.09445700329447
801,4.0,0.0,8.904790866534104e-07,0.0,0.000112286490328194,-9.09445700329447,9.09445700329447
1158,4.0,0.0,8.904790866534104e-07,0.0,0.000112286490328194,-9.09445700329447,9.09445700329447
189,4.0,0.0,8.904790866534104e-07,0.0,0.000112286490328194,-9.09445700329447,9.09445700329447
1958,4.0,0.0,8.904790866534104e-07,0.0,0.000112286490328194,-9.09445700329447,9.09445700329447
2968,4.0,0.0,8.904790866534104e-07,0.0,0.000112286490328194,-9.09445700329447,9.09445700329447
3742,0.0,4.0,0.0,7.684001582135926e-07,7685.001582135926,8.947025861845924,8.947025861845924
2911,0.0,4.0,0.0,7.684001582135926e-07,7685.001582135926,8.947025861845924,8.947025861845924
362,0.0,4.0,0.0,7.684001582135926e-07,7685.001582135926,8.947025861845924,8.947025861845924
3833,3.0,0.0,6.678593149900578e-07,0.0,0.00014970971697802948,-8.806812358972358,8.806812358972358
1311,3.0,0.0,6.678593149900578e-07,0.0,0.00014970971697802948,-8.806812358972358,8.806812358972358
2760,3.0,0.0,6.678593149900578e-07,0.0,0.00014970971697802948,-8.806812358972358,8.806812358972358
1594,3.0,0.0,6.678593149900578e-07,0.0,0.00014970971697802948,-8.806812358972358,8.806812358972358
1001,3.0,0.0,6.678593149900578e-07,0.0,0.00014970971697802948,-8.806812358972358,8.806812358972358
2645,3.0,0.0,6.678593149900578e-07,0.0,0.00014970971697802948,-8.806812358972358,8.806812358972358
3712,3.0,0.0,6.678593149900578e-07,0.0,0.00014970971697802948,-8.806812358972358,8.806812358972358
3385,3.0,0.0,6.678593149900578e-07,0.0,0.00014970971697802948,-8.806812358972358,8.806812358972358
3390,3.0,0.0,6.678593149900578e-07,0.0,0.00014970971697802948,-8.806812358972358,8.806812358972358
3134,3.0,0.0,6.678593149900578e-07,0.0,0.00014970971697802948,-8.806812358972358,8.806812358972358
1073,3.0,0.0,6.678593149900578e-07,0.0,0.00014970971697802948,-8.806812358972358,8.806812358972358
2775,0.0,3.0,0.0,5.763001186601944e-07,5764.001186601944,8.659387162983712,8.659387162983712
1915,0.0,3.0,0.0,5.763001186601944e-07,5764.001186601944,8.659387162983712,8.659387162983712
2108,0.0,3.0,0.0,5.763001186601944e-07,5764.001186601944,8.659387162983712,8.659387162983712
1218,0.0,3.0,0.0,5.763001186601944e-07,5764.001186601944,8.659387162983712,8.659387162983712
1179,0.0,3.0,0.0,5.763001186601944e-07,5764.001186601944,8.659387162983712,8.659387162983712
111,0.0,3.0,0.0,5.763001186601944e-07,5764.001186601944,8.659387162983712,8.659387162983712
2383,0.0,3.0,0.0,5.763001186601944e-07,5764.001186601944,8.659387162983712,8.659387162983712
267,0.0,3.0,0.0,5.763001186601944e-07,5764.001186601944,8.659387162983712,8.659387162983712
1298,0.0,3.0,0.0,5.763001186601944e-07,5764.001186601944,8.659387162983712,8.659387162983712
1126,2.0,0.0,4.452395433267052e-07,0.0,0.00022454776697572324,-8.401422102921197,8.401422102921197
3075,2.0,0.0,4.452395433267052e-07,0.0,0.00022454776697572324,-8.401422102921197,8.401422102921197
3582,2.0,0.0,4.452395433267052e-07,0.0,0.00022454776697572324,-8.401422102921197,8.401422102921197
3586,2.0,0.0,4.452395433267052e-07,0.0,0.00022454776697572324,-8.401422102921197,8.401422102921197
348,2.0,0.0,4.452395433267052e-07,0.0,0.00022454776697572324,-8.401422102921197,8.401422102921197
2127,2.0,0.0,4.452395433267052e-07,0.0,0.00022454776697572324,-8.401422102921197,8.401422102921197
1688,2.0,0.0,4.452395433267052e-07,0.0,0.00022454776697572324,-8.401422102921197,8.401422102921197
