row_number,reads_t1,reads_t2,freq_t1,freq_t2,freq_ratio,ln_freq_ratio,abs_ln_freq_ratio
1856,43.0,0.0,7.2452962441563735e-06,0.0,1.380186764535521e-05,-11.190706638338346,11.190706638338346
829,31.0,0.0,5.223353106252269e-06,0.0,1.914442380660102e-05,-10.863499069774102,10.863499069774102
1116,26.0,0.0,4.380876798792226e-06,0.0,2.2825959732899885e-05,-10.687612084923623,10.687612084923623
3868,19.0,0.0,3.201409968348165e-06,0.0,3.123526117008953e-05,-10.373962935597334,10.373962935597334
721,18.0,0.0,3.0329147068561563e-06,0.0,3.297049624386889e-05,-10.319897449617839,10.319897449617839
3702,16.0,0.0,2.695924183872139e-06,0.0,3.7091655408066836e-05,-10.202118535264994,10.202118535264994
260,15.0,0.0,2.5274289223801304e-06,0.0,3.9564334601493596e-05,-10.137582486901392,10.137582486901392
1223,13.0,0.0,2.190438399396113e-06,0.0,4.5650877440709546e-05,-9.994487730062902,9.994487730062902
211,12.0,0.0,2.0219431379041045e-06,0.0,4.945492908902645e-05,-9.914448826621916,9.914448826621916
2783,12.0,0.0,2.0219431379041045e-06,0.0,4.945492908902645e-05,-9.914448826621916,9.914448826621916
1549,11.0,0.0,1.8534478764120957e-06,0.0,5.395058917688685e-05,-9.827441945524825,9.827441945524825
3898,10.0,0.0,1.684952614920087e-06,0.0,5.934532792303489e-05,-9.732137160764864,9.732137160764864
1028,10.0,0.0,1.684952614920087e-06,0.0,5.934532792303489e-05,-9.732137160764864,9.732137160764864
1457,9.0,0.0,1.5164573534280782e-06,0.0,6.593881845217168e-05,-9.626783239010622,9.626783239010622
1918,8.0,0.0,1.3479620919360695e-06,0.0,7.41805593363888e-05,-9.509008445672578,9.509008445672578
3387,8.0,0.0,1.3479620919360695e-06,0.0,7.41805593363888e-05,-9.509008445672578,9.509008445672578
3386,7.0,0.0,1.1794668304440609e-06,0.0,8.477688369920838e-05,-9.375487650214668,9.375487650214668
3234,7.0,0.0,1.1794668304440609e-06,0.0,8.477688369920838e-05,-9.375487650214668,9.375487650214668
3019,5.0,0.0,8.424763074600435e-07,0.0,0.00011868361252816521,-9.039049323771978,9.039049323771978
2056,5.0,0.0,8.424763074600435e-07,0.0,0.00011868361252816521,-9.039049323771978,9.039049323771978
670,4.0,0.0,6.739810459680348e-07,0.0,0.00014835011397834505,-8.815935442920727,8.815935442920727
3888,4.0,0.0,6.739810459680348e-07,0.0,0.00014835011397834505,-8.815935442920727,8.815935442920727
3526,4.0,0.0,6.739810459680348e-07,0.0,0.00014835011397834505,-8.815935442920727,8.815935442920727
2031,4.0,0.0,6.739810459680348e-07,0.0,0.00014835011397834505,-8.815935442920727,8.815935442920727
2497,0.0,4.0,0.0,6.517014295070856e-07,6518.014295070856,8.782325052563383,8.782325052563383
1164,3.0,0.0,5.054857844760261e-07,0.0,0.0001977903712297548,-8.528302819284328,8.528302819284328
1439,3.0,0.0,5.054857844760261e-07,0.0,0.0001977903712297548,-8.528302819284328,8.528302819284328
1277,3.0,0.0,5.054857844760261e-07,0.0,0.0001977903712297548,-8.528302819284328,8.528302819284328
808,2.0,0.0,3.369905229840174e-07,0.0,0.0002966562189727931,-8.12293660147197,8.12293660147197
934,2.0,0.0,3.369905229840174e-07,0.0,0.0002966562189727931,-8.12293660147197,8.12293660147197
3150,2.0,0.0,3.369905229840174e-07,0.0,0.0002966562189727931,-8.12293660147197,8.12293660147197
2002,2.0,0.0,3.369905229840174e-07,0.0,0.0002966562189727931,-8.12293660147197,8.12293660147197
2423,2.0,0.0,3.369905229840174e-07,0.0,0.0002966562189727931,-8.12293660147197,8.12293660147197
3570,0.0,2.0,0.0,3.258507147535428e-07,3259.507147535428,8.089331281194044,8.089331281194044
3481,0.0,2.0,0.0,3.258507147535428e-07,3259.507147535428,8.089331281194044,8.089331281194044
424,0.0,2.0,0.0,3.258507147535428e-07,3259.507147535428,8.089331281194044,8.089331281194044
2049,0.0,2.0,0.0,3.258507147535428e-07,3259.507147535428,8.089331281194044,8.089331281194044
2018,1.0,0.0,1.684952614920087e-07,0.0,0.0005931364803199996,-7.4300860331372425,7.4300860331372425
